"","INC_DAYH","AVG_DISP_SEC","AVG_TRAV_SEC","CALL_QTY","INC_DOW","INC_H","INC_YMD"
"1761",2013-03-15 09:00:00,34.6448087431694,451.832402234637,183,5,9,2013-03-15
"1762",2013-03-15 10:00:00,42.5477386934673,463.572916666667,199,5,10,2013-03-15
"1763",2013-03-15 11:00:00,103.493150684932,545.088372093023,219,5,11,2013-03-15
"1764",2013-03-15 12:00:00,89.4066985645933,528.205882352941,209,5,12,2013-03-15
"1765",2013-03-15 13:00:00,258.636771300448,562.844036697248,223,5,13,2013-03-15
"1766",2013-03-15 14:00:00,443.552763819096,597.031578947368,199,5,14,2013-03-15
"1767",2013-03-15 15:00:00,442.820105820106,627.497175141243,189,5,15,2013-03-15
"1768",2013-03-15 16:00:00,202.654761904762,544.617283950617,168,5,16,2013-03-15
"1769",2013-03-15 17:00:00,67.8719512195122,497.245161290323,164,5,17,2013-03-15
"1770",2013-03-15 18:00:00,40.1428571428571,421.168831168831,161,5,18,2013-03-15
"1771",2013-03-15 19:00:00,51.9438202247191,479.754385964912,178,5,19,2013-03-15
"1772",2013-03-15 20:00:00,45.4512195121951,435.815286624204,164,5,20,2013-03-15
"1773",2013-03-15 21:00:00,48.875,429.360759493671,168,5,21,2013-03-15
"1774",2013-03-15 22:00:00,34.9941860465116,419.644171779141,172,5,22,2013-03-15
"1775",2013-03-15 23:00:00,129.053892215569,436.786163522013,167,5,23,2013-03-15
"1776",2013-03-16 00:00:00,302.425925925926,443.835443037975,162,6,0,2013-03-16
"1777",2013-03-16 01:00:00,360.941176470588,433.692307692308,136,6,1,2013-03-16
"1778",2013-03-16 02:00:00,266.117647058824,452.883720930233,136,6,2,2013-03-16
"1779",2013-03-16 03:00:00,122.945945945946,419.211538461538,111,6,3,2013-03-16
"1780",2013-03-16 04:00:00,82.5603448275862,464.681415929204,116,6,4,2013-03-16
"1781",2013-03-16 05:00:00,89.5128205128205,416.554054054054,78,6,5,2013-03-16
"1782",2013-03-16 06:00:00,32.4375,410.4875,80,6,6,2013-03-16
"1783",2013-03-16 07:00:00,34.3838383838384,386.252525252525,99,6,7,2013-03-16
"1784",2013-03-16 08:00:00,29.3301886792453,387.461538461538,106,6,8,2013-03-16
"1785",2013-03-16 09:00:00,27.462962962963,413.268518518519,108,6,9,2013-03-16
"1786",2013-03-16 10:00:00,56.2142857142857,377.830882352941,140,6,10,2013-03-16
"1787",2013-03-16 11:00:00,46.1336898395722,434.655913978495,187,6,11,2013-03-16
"1788",2013-03-16 12:00:00,45.6862745098039,436.09595959596,204,6,12,2013-03-16
"1789",2013-03-16 13:00:00,59.0118343195266,518.481481481482,169,6,13,2013-03-16
"1790",2013-03-16 14:00:00,87.4850299401198,459.343558282209,167,6,14,2013-03-16
"1791",2013-03-16 15:00:00,119.413793103448,465.68023255814,174,6,15,2013-03-16
"1792",2013-03-16 16:00:00,57.7396449704142,433.414012738854,169,6,16,2013-03-16
"1793",2013-03-16 17:00:00,37.4829931972789,399.116438356164,147,6,17,2013-03-16
"1794",2013-03-16 18:00:00,64.3976608187134,436.77245508982,171,6,18,2013-03-16
"1795",2013-03-16 19:00:00,47.2543352601156,436.939759036145,173,6,19,2013-03-16
"1796",2013-03-16 20:00:00,134.661616161616,416.476439790576,198,6,20,2013-03-16
"1797",2013-03-16 21:00:00,138.786982248521,508.798780487805,169,6,21,2013-03-16
"1798",2013-03-16 22:00:00,172.942196531792,460.011976047904,173,6,22,2013-03-16
"1799",2013-03-16 23:00:00,88.0588235294118,435.191780821918,153,6,23,2013-03-16
"1800",2013-03-17 00:00:00,117.78431372549,422.537414965986,153,0,0,2013-03-17
"1801",2013-03-17 01:00:00,421.727848101266,476.986394557823,158,0,1,2013-03-17
"1802",2013-03-17 02:00:00,267.269841269841,427.217741935484,126,0,2,2013-03-17
"1803",2013-03-17 03:00:00,85.528,433.121951219512,125,0,3,2013-03-17
"1804",2013-03-17 04:00:00,162.81512605042,433.752136752137,119,0,4,2013-03-17
"1805",2013-03-17 05:00:00,61.8736842105263,444.6,95,0,5,2013-03-17
"1806",2013-03-17 06:00:00,54.5853658536585,434.7875,82,0,6,2013-03-17
"1807",2013-03-17 07:00:00,33.7888888888889,376.921348314607,90,0,7,2013-03-17
"1808",2013-03-17 08:00:00,36.8444444444444,423.595505617978,90,0,8,2013-03-17
"1809",2013-03-17 09:00:00,33.1304347826087,390.5,138,0,9,2013-03-17
"1810",2013-03-17 10:00:00,29.3741496598639,386.513698630137,147,0,10,2013-03-17
"1811",2013-03-17 11:00:00,25.4435483870968,398.991596638655,124,0,11,2013-03-17
"1812",2013-03-17 12:00:00,28.9769230769231,395.9765625,130,0,12,2013-03-17
"1813",2013-03-17 13:00:00,41.6760563380282,400.927536231884,142,0,13,2013-03-17
"1814",2013-03-17 14:00:00,50.921568627451,427.472602739726,153,0,14,2013-03-17
"1815",2013-03-17 15:00:00,46.4754098360656,439.779661016949,122,0,15,2013-03-17
"1816",2013-03-17 16:00:00,34.5161290322581,431.045454545455,155,0,16,2013-03-17
"1817",2013-03-17 17:00:00,26.7027027027027,406.925170068027,148,0,17,2013-03-17
"1818",2013-03-17 18:00:00,29.6783216783217,370.418439716312,143,0,18,2013-03-17
"1819",2013-03-17 19:00:00,35.804469273743,402.261627906977,179,0,19,2013-03-17
"1820",2013-03-17 20:00:00,52.5688622754491,421.779141104294,167,0,20,2013-03-17
"1821",2013-03-17 21:00:00,26.4305555555556,440.890510948905,144,0,21,2013-03-17
"1822",2013-03-17 22:00:00,44.3623188405797,457.53125,138,0,22,2013-03-17
"1823",2013-03-17 23:00:00,74.9307692307692,447.7109375,130,0,23,2013-03-17
"1824",2013-03-18 00:00:00,54.1147540983607,431.811475409836,122,1,0,2013-03-18
"1825",2013-03-18 01:00:00,44.6436781609195,414.835294117647,87,1,1,2013-03-18
"1826",2013-03-18 02:00:00,28.0555555555556,401.985714285714,72,1,2,2013-03-18
"1827",2013-03-18 03:00:00,34.6769230769231,363.3125,65,1,3,2013-03-18
"1828",2013-03-18 04:00:00,31.5970149253731,401.582089552239,67,1,4,2013-03-18
"1829",2013-03-18 05:00:00,24.8513513513514,389.319444444444,74,1,5,2013-03-18
"1830",2013-03-18 06:00:00,29.7363636363636,422.43119266055,110,1,6,2013-03-18
"1831",2013-03-18 07:00:00,36.6929824561403,455.672566371681,114,1,7,2013-03-18
"1832",2013-03-18 08:00:00,41.2838709677419,490.256756756757,155,1,8,2013-03-18
"1833",2013-03-18 09:00:00,30.00625,431.483660130719,160,1,9,2013-03-18
"1834",2013-03-18 10:00:00,36.9105263157895,465.652173913043,190,1,10,2013-03-18
"1835",2013-03-18 11:00:00,87.873786407767,499.532338308458,206,1,11,2013-03-18
"1836",2013-03-18 12:00:00,102.746341463415,519.211055276382,205,1,12,2013-03-18
"1837",2013-03-18 13:00:00,74.28125,528.770700636943,160,1,13,2013-03-18
"1838",2013-03-18 14:00:00,324.539170506912,573.627358490566,217,1,14,2013-03-18
"1839",2013-03-18 15:00:00,342.655172413793,588.584337349398,174,1,15,2013-03-18
"1840",2013-03-18 16:00:00,180.398876404494,529.506097560976,178,1,16,2013-03-18
"1841",2013-03-18 17:00:00,78.7287234042553,493.100558659218,188,1,17,2013-03-18
"1842",2013-03-18 18:00:00,101.241176470588,529.670731707317,170,1,18,2013-03-18
"1843",2013-03-18 19:00:00,116.611940298507,576.893048128342,201,1,19,2013-03-18
"1844",2013-03-18 20:00:00,203.057971014493,667.633165829146,207,1,20,2013-03-18
"1845",2013-03-18 21:00:00,414.847953216374,638.300613496933,171,1,21,2013-03-18
"1846",2013-03-18 22:00:00,300.385542168675,553.577639751553,166,1,22,2013-03-18
"1847",2013-03-18 23:00:00,172.689075630252,550.185840707965,119,1,23,2013-03-18
"1848",2013-03-19 00:00:00,274.421568627451,503.637254901961,102,2,0,2013-03-19
"1849",2013-03-19 01:00:00,43.8987341772152,451.454545454545,79,2,1,2013-03-19
"1850",2013-03-19 02:00:00,37.5243902439024,485.818181818182,82,2,2,2013-03-19
"1851",2013-03-19 03:00:00,31.09375,404.83606557377,64,2,3,2013-03-19
"1852",2013-03-19 04:00:00,25.3225806451613,387.241935483871,62,2,4,2013-03-19
"1853",2013-03-19 05:00:00,38.671875,447.274193548387,64,2,5,2013-03-19
"1854",2013-03-19 06:00:00,104.539325842697,466.717647058824,89,2,6,2013-03-19
"1855",2013-03-19 07:00:00,115.054347826087,516.32967032967,92,2,7,2013-03-19
"1856",2013-03-19 08:00:00,28.7161290322581,479.437908496732,155,2,8,2013-03-19
"1857",2013-03-19 09:00:00,42.0115606936416,461.017964071856,173,2,9,2013-03-19
"1858",2013-03-19 10:00:00,49.5238095238095,482.016129032258,189,2,10,2013-03-19
"1859",2013-03-19 11:00:00,145.731343283582,487.89847715736,201,2,11,2013-03-19
"1860",2013-03-19 12:00:00,188.322222222222,545.222222222222,180,2,12,2013-03-19
"1861",2013-03-19 13:00:00,190.350785340314,527.022099447514,191,2,13,2013-03-19
"1862",2013-03-19 14:00:00,272.909638554217,544.037974683544,166,2,14,2013-03-19
"1863",2013-03-19 15:00:00,283.955445544554,542.052356020942,202,2,15,2013-03-19
"1864",2013-03-19 16:00:00,159.040609137056,554.032432432432,197,2,16,2013-03-19
"1865",2013-03-19 17:00:00,45.7441860465116,534.5,172,2,17,2013-03-19
"1866",2013-03-19 18:00:00,96.7023809523809,489.288343558282,168,2,18,2013-03-19
"1867",2013-03-19 19:00:00,42.9597315436242,425.138888888889,149,2,19,2013-03-19
"1868",2013-03-19 20:00:00,33.5116279069767,424.890625,129,2,20,2013-03-19
"1869",2013-03-19 21:00:00,34.9503546099291,387.654676258993,141,2,21,2013-03-19
"1870",2013-03-19 22:00:00,30.4525547445255,391.526315789474,137,2,22,2013-03-19
"1871",2013-03-19 23:00:00,30.203125,394.387096774194,128,2,23,2013-03-19
"1872",2013-03-20 00:00:00,216.610526315789,389.914893617021,95,3,0,2013-03-20
"1873",2013-03-20 01:00:00,25.8,363.369047619048,85,3,1,2013-03-20
"1874",2013-03-20 02:00:00,26.5189873417722,392.727272727273,79,3,2,2013-03-20
"1875",2013-03-20 03:00:00,29.15,392.223684210526,80,3,3,2013-03-20
"1876",2013-03-20 04:00:00,27.943661971831,402.855072463768,71,3,4,2013-03-20
"1877",2013-03-20 05:00:00,25.5538461538462,367.890625,65,3,5,2013-03-20
"1878",2013-03-20 06:00:00,39.5925925925926,445.582278481013,81,3,6,2013-03-20
"1879",2013-03-20 07:00:00,42.7521367521367,430.309734513274,117,3,7,2013-03-20
"1880",2013-03-20 08:00:00,63.5527950310559,474.062893081761,161,3,8,2013-03-20
"1881",2013-03-20 09:00:00,108.267759562842,487.513812154696,183,3,9,2013-03-20
"1882",2013-03-20 10:00:00,125.532110091743,485.056603773585,218,3,10,2013-03-20
"1883",2013-03-20 11:00:00,274.814432989691,548.582010582011,194,3,11,2013-03-20
"1884",2013-03-20 12:00:00,275.773399014778,527.252688172043,203,3,12,2013-03-20
"1885",2013-03-20 13:00:00,369.726890756303,556.091304347826,238,3,13,2013-03-20
"1886",2013-03-20 14:00:00,195.181286549708,560.644578313253,171,3,14,2013-03-20
"1887",2013-03-20 15:00:00,399.233644859813,589.678048780488,214,3,15,2013-03-20
"1888",2013-03-20 16:00:00,333.434146341463,567.424242424242,205,3,16,2013-03-20
"1889",2013-03-20 17:00:00,231.132978723404,530.092391304348,188,3,17,2013-03-20
"1890",2013-03-20 18:00:00,93.2335329341317,511.55900621118,167,3,18,2013-03-20
"1891",2013-03-20 19:00:00,35.2628205128205,464.039215686275,156,3,19,2013-03-20
"1892",2013-03-20 20:00:00,33.0568181818182,462.994152046784,176,3,20,2013-03-20
"1893",2013-03-20 21:00:00,37.5,409.978417266187,142,3,21,2013-03-20
"1894",2013-03-20 22:00:00,51.3819444444444,405.893617021277,144,3,22,2013-03-20
"1895",2013-03-20 23:00:00,45.6228070175439,442.955357142857,114,3,23,2013-03-20
"1896",2013-03-21 00:00:00,27.7303370786517,426.38202247191,89,4,0,2013-03-21
"1897",2013-03-21 01:00:00,28.3030303030303,381.237113402062,99,4,1,2013-03-21
"1898",2013-03-21 02:00:00,182.072164948454,372.260416666667,97,4,2,2013-03-21
"1899",2013-03-21 03:00:00,46.2535211267606,395.102941176471,71,4,3,2013-03-21
"1900",2013-03-21 04:00:00,33.9661016949153,338.421052631579,59,4,4,2013-03-21
"1901",2013-03-21 05:00:00,36,394.220779220779,81,4,5,2013-03-21
"1902",2013-03-21 06:00:00,135.813333333333,459.493150684931,75,4,6,2013-03-21
"1903",2013-03-21 07:00:00,59.8571428571429,456.625,105,4,7,2013-03-21
"1904",2013-03-21 08:00:00,35.8592592592593,476.736842105263,135,4,8,2013-03-21
"1905",2013-03-21 09:00:00,56.989247311828,452.121546961326,186,4,9,2013-03-21
"1906",2013-03-21 10:00:00,43.45,428.00462962963,220,4,10,2013-03-21
"1907",2013-03-21 11:00:00,74.6567164179104,473.192893401015,201,4,11,2013-03-21
"1908",2013-03-21 12:00:00,108.380487804878,445.755,205,4,12,2013-03-21
"1909",2013-03-21 13:00:00,101.14358974359,522.890052356021,195,4,13,2013-03-21
"1910",2013-03-21 14:00:00,105.71978021978,511.387640449438,182,4,14,2013-03-21
"1911",2013-03-21 15:00:00,62.6795580110497,539.522727272727,181,4,15,2013-03-21
"1912",2013-03-21 16:00:00,54.4126984126984,513.340659340659,189,4,16,2013-03-21
"1913",2013-03-21 17:00:00,40.9829545454545,487.511627906977,176,4,17,2013-03-21
"1914",2013-03-21 18:00:00,37.1016042780749,422.696132596685,187,4,18,2013-03-21
"1915",2013-03-21 19:00:00,79.0659340659341,449.757062146893,182,4,19,2013-03-21
"1916",2013-03-21 20:00:00,42.5194805194805,447.513513513513,154,4,20,2013-03-21
"1917",2013-03-21 21:00:00,45.0059523809524,430.310975609756,168,4,21,2013-03-21
"1918",2013-03-21 22:00:00,56.1521739130435,439.066666666667,138,4,22,2013-03-21
"1919",2013-03-21 23:00:00,34.1315789473684,395.4375,114,4,23,2013-03-21
"1920",2013-03-22 00:00:00,28.3474576271186,373.606837606838,118,5,0,2013-03-22
"1921",2013-03-22 01:00:00,30.9139784946237,382.52808988764,93,5,1,2013-03-22
"1922",2013-03-22 02:00:00,47.0561797752809,448.298850574713,89,5,2,2013-03-22
"1923",2013-03-22 03:00:00,35.2307692307692,361.52380952381,65,5,3,2013-03-22
"1924",2013-03-22 04:00:00,34.5757575757576,396.939393939394,66,5,4,2013-03-22
"1925",2013-03-22 05:00:00,94.9636363636364,368.254545454545,55,5,5,2013-03-22
"1926",2013-03-22 06:00:00,36.85,439.051724137931,60,5,6,2013-03-22
"1927",2013-03-22 07:00:00,73.6421052631579,447.311827956989,95,5,7,2013-03-22
"1928",2013-03-22 08:00:00,28.5820895522388,420.276923076923,134,5,8,2013-03-22
"1929",2013-03-22 09:00:00,30.5176470588235,426.16875,170,5,9,2013-03-22
"1930",2013-03-22 10:00:00,37.9005235602094,420.529100529101,191,5,10,2013-03-22
"1931",2013-03-22 11:00:00,65.8805970149254,445.989847715736,201,5,11,2013-03-22
"1932",2013-03-22 12:00:00,86.511961722488,478.203045685279,209,5,12,2013-03-22
"1933",2013-03-22 13:00:00,69.0154639175258,481.402173913043,194,5,13,2013-03-22
"1934",2013-03-22 14:00:00,195.885869565217,591.649425287356,184,5,14,2013-03-22
"1935",2013-03-22 15:00:00,286.886255924171,541.953846153846,211,5,15,2013-03-22
"1936",2013-03-22 16:00:00,208.493670886076,519.616883116883,158,5,16,2013-03-22
"1937",2013-03-22 17:00:00,86.5028571428571,445.575757575758,175,5,17,2013-03-22
"1938",2013-03-22 18:00:00,39.24,384.678787878788,175,5,18,2013-03-22
"1939",2013-03-22 19:00:00,40.0529801324503,427.161971830986,151,5,19,2013-03-22
"1940",2013-03-22 20:00:00,27.8242424242424,390.207317073171,165,5,20,2013-03-22
"1941",2013-03-22 21:00:00,72.6181818181818,419.416149068323,165,5,21,2013-03-22
"1942",2013-03-22 22:00:00,216.593220338983,488.035087719298,177,5,22,2013-03-22
"1943",2013-03-22 23:00:00,215.732954545455,463.081395348837,176,5,23,2013-03-22
"1944",2013-03-23 00:00:00,669.82962962963,469.1328125,135,6,0,2013-03-23
"1945",2013-03-23 01:00:00,42.5846153846154,364.452380952381,130,6,1,2013-03-23
"1946",2013-03-23 02:00:00,54.1008403361345,376.646017699115,119,6,2,2013-03-23
"1947",2013-03-23 03:00:00,72.2478632478633,437.675438596491,117,6,3,2013-03-23
"1948",2013-03-23 04:00:00,46.75,398.849056603774,112,6,4,2013-03-23
"1949",2013-03-23 05:00:00,88.5125,442.379746835443,80,6,5,2013-03-23
"1950",2013-03-23 06:00:00,48.5714285714286,412.645161290323,63,6,6,2013-03-23
"1951",2013-03-23 07:00:00,27.6666666666667,429.759036144578,87,6,7,2013-03-23
"1952",2013-03-23 08:00:00,32.948275862069,398.18018018018,116,6,8,2013-03-23
"1953",2013-03-23 09:00:00,26.3482142857143,395.862385321101,112,6,9,2013-03-23
"1954",2013-03-23 10:00:00,29.1164383561644,395.620689655172,146,6,10,2013-03-23
"1955",2013-03-23 11:00:00,32.0764705882353,414.451807228916,170,6,11,2013-03-23
"1956",2013-03-23 12:00:00,38.496644295302,446.267605633803,149,6,12,2013-03-23
"1957",2013-03-23 13:00:00,48.3812154696133,462.944444444444,181,6,13,2013-03-23
"1958",2013-03-23 14:00:00,65.6083916083916,485.482517482517,143,6,14,2013-03-23
"1959",2013-03-23 15:00:00,49.3503184713376,487.276315789474,157,6,15,2013-03-23
"1960",2013-03-23 16:00:00,79.3576642335766,424.053846153846,137,6,16,2013-03-23
"1961",2013-03-23 17:00:00,38.7028985507246,430.644444444444,138,6,17,2013-03-23
"1962",2013-03-23 18:00:00,28.8064516129032,398.526666666667,155,6,18,2013-03-23
"1963",2013-03-23 19:00:00,30.7421383647799,420.376623376623,159,6,19,2013-03-23
"1964",2013-03-23 20:00:00,31.0791366906475,430.955223880597,139,6,20,2013-03-23
"1965",2013-03-23 21:00:00,31.6858974358974,434.726666666667,156,6,21,2013-03-23
"1966",2013-03-23 22:00:00,58.6217948717949,424.763157894737,156,6,22,2013-03-23
"1967",2013-03-23 23:00:00,94.3888888888889,440.575163398693,162,6,23,2013-03-23
"1968",2013-03-24 00:00:00,104.409937888199,432.178343949045,161,0,0,2013-03-24
"1969",2013-03-24 01:00:00,108.007751937984,446.857142857143,129,0,1,2013-03-24
"1970",2013-03-24 02:00:00,65.890756302521,416,119,0,2,2013-03-24
"1971",2013-03-24 03:00:00,59.2222222222222,415.967741935484,99,0,3,2013-03-24
"1972",2013-03-24 04:00:00,66.1010101010101,450.642105263158,99,0,4,2013-03-24
"1973",2013-03-24 05:00:00,156.616279069767,426.940476190476,86,0,5,2013-03-24
"1974",2013-03-24 06:00:00,34.775,428.25641025641,80,0,6,2013-03-24
"1975",2013-03-24 07:00:00,31.5903614457831,385.566265060241,83,0,7,2013-03-24
"1976",2013-03-24 08:00:00,32.3333333333333,357.466666666667,108,0,8,2013-03-24
"1977",2013-03-24 09:00:00,26.5281690140845,347.128571428571,142,0,9,2013-03-24
"1978",2013-03-24 10:00:00,26.4918032786885,356.15,122,0,10,2013-03-24
"1979",2013-03-24 11:00:00,97.4444444444444,387.046666666667,153,0,11,2013-03-24
"1980",2013-03-24 12:00:00,31.9867549668874,385.536912751678,151,0,12,2013-03-24
"1981",2013-03-24 13:00:00,26.1197604790419,403.310559006211,167,0,13,2013-03-24
"1982",2013-03-24 14:00:00,48,425.966666666667,124,0,14,2013-03-24
"1983",2013-03-24 15:00:00,45.3146853146853,422.087591240876,143,0,15,2013-03-24
"1984",2013-03-24 16:00:00,25.8333333333333,377.622047244094,132,0,16,2013-03-24
"1985",2013-03-24 17:00:00,42.8306010928962,417.612716763006,183,0,17,2013-03-24
"1986",2013-03-24 18:00:00,52.2972972972973,400.215277777778,148,0,18,2013-03-24
"1987",2013-03-24 19:00:00,29.7263157894737,388.428571428571,190,0,19,2013-03-24
"1988",2013-03-24 20:00:00,32.625730994152,450.357575757576,171,0,20,2013-03-24
"1989",2013-03-24 21:00:00,55.7236842105263,455.167785234899,152,0,21,2013-03-24
"1990",2013-03-24 22:00:00,30.8041958041958,402.36170212766,143,0,22,2013-03-24
"1991",2013-03-24 23:00:00,86.6357142857143,438.284671532847,140,0,23,2013-03-24
"1992",2013-03-25 00:00:00,63.5,433.29,102,1,0,2013-03-25
"1993",2013-03-25 01:00:00,39.8030303030303,396.8984375,132,1,1,2013-03-25
"1994",2013-03-25 02:00:00,25.959595959596,400.315789473684,99,1,2,2013-03-25
"1995",2013-03-25 03:00:00,38.0952380952381,398.658536585366,84,1,3,2013-03-25
"1996",2013-03-25 04:00:00,29.3,387.962025316456,80,1,4,2013-03-25
"1997",2013-03-25 05:00:00,28.578313253012,428.775,83,1,5,2013-03-25
"1998",2013-03-25 06:00:00,36.7945205479452,420.611111111111,73,1,6,2013-03-25
"1999",2013-03-25 07:00:00,45.8659793814433,415.95652173913,97,1,7,2013-03-25
"2000",2013-03-25 08:00:00,30.1940298507463,423.317829457364,134,1,8,2013-03-25
"2001",2013-03-25 09:00:00,56.4850299401198,406.475609756098,167,1,9,2013-03-25
"2002",2013-03-25 10:00:00,99.7179487179487,485.335078534031,195,1,10,2013-03-25
"2003",2013-03-25 11:00:00,199.247524752475,524.788944723618,202,1,11,2013-03-25
"2004",2013-03-25 12:00:00,125.466321243523,509.489010989011,193,1,12,2013-03-25
"2005",2013-03-25 13:00:00,188.72972972973,523.966292134831,185,1,13,2013-03-25
"2006",2013-03-25 14:00:00,238.291428571429,498.862275449102,175,1,14,2013-03-25
"2007",2013-03-25 15:00:00,253.372972972973,503.073446327684,185,1,15,2013-03-25
"2008",2013-03-25 16:00:00,90.3390804597701,533.117647058824,174,1,16,2013-03-25
"2009",2013-03-25 17:00:00,48.2287581699346,507,153,1,17,2013-03-25
"2010",2013-03-25 18:00:00,25.8079470198675,469.628378378378,151,1,18,2013-03-25
