,latlon,zip_code
3481,"40.674175,-73.81975",11420
3482,"40.676495,-73.8636",11208
3483,"40.67399,-73.73506",11422
3484,"40.738758,-74.00241",10014
3485,"40.654957,-74.007034",11232
3486,"40.640884,-73.94949",11226
3487,"40.75591,-73.99448",10018
3488,"40.80051,-73.967995",10025
3489,"40.70136,-73.98286",11201
3490,"40.74777,-73.815994",11355
3491,"40.78169,-73.94897",10128
3492,"40.69869,-73.83806",11418
3493,"40.844833,-73.909386",10457
3494,"40.835052,-73.92615",10452
3495,"40.72773,-73.90674",11378
3496,"40.70707,-73.81719",11435
3497,"40.862614,-73.928604",10040
3498,"40.85221,-73.933235",10033
3499,"40.62143,-74.02299",11209
3500,"40.852215,-73.90761",10453
3501,"40.676445,-73.92762",11233
3502,"40.691395,-73.82093",11419
3503,"40.58634,-74.152466",10314
3504,"40.662743,-73.921936",11212
3505,"40.84224,-73.93883",10032
3506,"40.606907,-73.9705",11223
3507,"40.720657,-73.76031",11423
3508,"40.812103,-73.94976",10027
3509,"40.583565,-73.98759",11214
3510,"40.798622,-73.94163",10029
3511,"40.68468,-74.001335",11231
3512,"40.7616,-73.96865",10022
3513,"40.73643,-74.00663",10014
3514,"40.663517,-73.90238",11212
3515,"40.91013,-73.90322",10471
3516,"40.72569,-73.85463",11374
3517,"40.840603,-73.91152",10457
3518,"40.686996,-73.95685",11238
3519,"40.81666,-73.938995",10037
3520,"40.756607,-73.97651",10017
3521,"40.85908,-73.898186",10458
3522,"40.600243,-73.96454",11223
3523,"40.718018,-73.99996",10013
3524,"40.749283,-73.756645",11364
3525,"40.719734,-73.78652",11432
3526,"40.69324,-73.92865",11221
3527,"40.658134,-73.9896",11215
3528,"40.80503,-73.956825",10026
3529,"40.62104,-74.03206",11209
3530,"40.681557,-73.966545",11238
3531,"40.63079,-73.94552",11210
3532,"40.774185,-73.92687",11102
3533,"40.676132,-73.921906",11233
3534,"40.88548,-73.90904",10463
3535,"40.611637,-74.16951",10314
3536,"40.68342,-73.982",11217
3537,"40.66919,-73.77249",11434
3538,"40.683018,-73.95885",11238
3539,"40.66188,-73.94557",11225
3540,"40.65999,-73.765656",11413
3541,"40.852642,-73.908424",10453
3542,"40.658413,-74.00357",11232
3543,"40.86463,-73.892136",10458
3544,"40.81676,-73.917465",10455
3545,"40.738754,-74.003456",10014
3546,"40.679455,-73.8578",11416
3547,"40.829597,-73.902245",10456
3548,"40.636326,-73.958405",11226
3549,"40.71764,-73.84102",11375
3550,"40.691822,-73.92223",11221
3551,"40.673676,-73.79376",11436
3552,"40.73656,-74.0011",10011
3553,"40.661293,-73.917366",11212
3554,"40.59024,-73.972984",11223
3555,"40.700497,-73.90021",11385
3556,"40.74775,-73.98086",10016
3557,"40.632088,-73.97433",11218
3558,"40.695934,-73.761604",11412
3559,"40.668224,-73.953445",11225
3560,"40.55114,-74.14973",10308
3561,"40.810207,-73.93951",10037
3562,"40.702957,-74.01151",10004
3563,"40.693394,-73.78894",11433
3564,"40.730198,-73.954254",11222
3565,"40.747124,-73.94239",11101
3566,"40.803116,-73.95633",10026
3567,"40.78795,-73.93819",10029
3568,"40.63237,-73.93605",11210
3569,"40.60817,-73.98735",11204
3570,"40.676132,-73.75788",11413
3571,"40.821484,-73.91218",10451
3572,"40.7966,-73.97039",10025
3573,"40.6163,-74.13983",10314
3574,"40.722298,-73.99713",10012
3575,"40.607456,-73.98534",11223
3576,"40.69612,-73.74619",11412
3577,"40.604218,-74.13963",10314
3578,"40.692066,-73.7654",11412
3579,"40.73182,-73.868904",11374
3580,"40.82609,-73.92307",10451
3581,"40.84731,-73.9149",10453
3582,"40.57333,-74.117836",10306
3583,"40.642796,-73.97945",11218
3584,"40.723885,-73.84915",11375
3585,"40.812725,-73.94931",10027
3586,"40.764397,-73.7902",11358
3587,"40.694546,-73.80212",11435
3588,"40.72784,-73.79573",11366
3589,"40.7608,-73.93915",11106
3590,"40.797,-73.93778",10029
3591,"40.681854,-73.98004",11217
3592,"40.817116,-73.94801",10030
3593,"40.675926,-73.95608",11238
3594,"40.773605,-73.929886",11102
3595,"40.767918,-73.985725",10019
3596,"40.840664,-73.88152",10460
3597,"40.734135,-73.86918",11373
3598,"40.58699,-73.8098",11693
3599,"40.60664,-73.94051",11229
3600,"40.77719,-73.95225",10028
3601,"40.67553,-73.90163",11207
3602,"40.59316,-74.16261",10314
3603,"40.629684,-74.11123",10310
3604,"40.765182,-73.81414",11354
3605,"40.698692,-73.834076",11418
3606,"40.76513,-73.9468",10044
3607,"40.644756,-74.099724",10301
3608,"40.862812,-73.907555",10453
3609,"40.69336,-73.97585",11205
3610,"40.62899,-74.16039",10303
3611,"40.633495,-74.15339",10303
3612,"40.664127,-73.94409",11225
3613,"40.690163,-73.98711",11201
3614,"40.728794,-74.00044",10012
3615,"40.74847,-73.870026",11373
3616,"40.611446,-73.99115",11204
3617,"40.676636,-73.88144",11208
3618,"40.67804,-73.80896",11420
3619,"40.66597,-73.928604",11213
3620,"40.674576,-73.92206",11233
3621,"40.687515,-73.85826",11421
3622,"40.800663,-73.946465",10026
3623,"40.68771,-73.845345",11416
3624,"40.674885,-73.927765",11213
3625,"40.76418,-73.8822",11369
3626,"40.841618,-73.91448",10452
3627,"40.713497,-73.75714",11423
3628,"40.67279,-73.922226",11233
3629,"40.679375,-73.96408",11238
3630,"40.614586,-73.98429",11204
3631,"40.627453,-74.13789",10302
3632,"40.726543,-73.87402",11379
3633,"40.761692,-73.91789",11103
3634,"40.68024,-73.946754",11216
3635,"40.658783,-73.91283",11212
3636,"40.83068,-73.92427",10452
3637,"40.846657,-73.89619",10457
3638,"40.89074,-73.84",10466
3639,"40.598976,-73.97602",11223
3640,"40.69559,-73.78638",11433
3641,"40.667908,-73.79474",11436
3642,"40.57522,-73.98502",11224
3643,"40.724262,-73.93745",11222
3644,"40.87936,-73.83163",10475
3645,"40.66319,-73.93727",11203
3646,"40.749866,-73.86273",11368
3647,"40.684803,-73.94132",11221
3648,"40.627155,-73.96563",11230
3649,"40.887604,-73.90947",10463
3650,"40.876785,-73.87446",10467
3651,"40.754707,-73.87575",11372
3652,"40.6085,-74.16644",10314
3653,"40.78762,-73.97697",10024
3654,"40.72179,-73.99986",10012
3655,"40.73392,-73.9928",10003
3656,"40.71234,-73.788605",11432
3657,"40.823135,-73.89489",10459
3658,"40.59952,-73.99876",11214
3659,"40.712578,-73.777534",11423
3660,"40.820053,-73.92666",10451
3661,"40.606358,-74.120926",10314
3662,"40.841835,-73.92243",10452
3663,"40.831566,-73.942986",10032
3664,"40.807713,-73.94132",10027
3665,"40.67386,-73.88259",11208
3666,"40.577244,-74.00004",11224
3667,"40.629807,-74.13842",10302
3668,"40.59878,-73.76611",11691
3669,"40.80563,-73.94072",10035
3670,"40.71367,-73.84353",11375
3671,"40.867516,-73.83228",10475
3672,"40.634914,-73.99497",11219
3673,"40.878777,-73.85294",10469
3674,"40.6131,-74.1224",10314
3675,"40.782997,-73.80854",11357
3676,"40.767418,-73.7906",11358
3677,"40.714794,-73.95729",11211
3678,"40.824017,-73.838776",10465
3679,"40.67054,-73.93037",11213
3680,"40.831776,-73.82097",10465
3681,"40.799458,-73.95154",10026
3682,"40.579247,-74.16917",10314
3683,"40.573013,-73.993835",11224
3684,"40.602943,-73.99089",11214
3685,"40.843296,-73.88685",10460
3686,"40.826656,-73.8739",10472
3687,"40.6507,-73.962654",11226
3688,"40.76663,-73.89605",11377
3689,"40.631737,-74.13372",10302
3690,"40.665985,-73.945305",11213
3691,"40.70001,-73.830894",11418
3692,"40.68484,-73.80607",11435
3693,"40.70953,-73.7964",11432
3694,"40.63882,-74.035965",11220
3695,"40.877827,-73.90999",10463
3696,"40.664154,-73.91962",11212
3697,"40.666878,-73.94522",11213
3698,"40.76147,-73.818085",11355
3699,"40.77039,-73.954124",10021
3700,"40.67951,-73.81784",11420
3701,"40.6768,-73.74807",11413
3702,"40.732243,-73.87013",11373
3703,"40.625698,-73.99466",11219
3704,"40.576706,-73.972824",11224
3705,"40.70183,-73.91933",11237
3706,"40.764233,-73.90374",11377
3707,"40.846268,-73.828575",10461
3708,"40.693314,-73.74009",11411
3709,"40.70324,-73.92615",11237
3710,"40.63318,-74.14159",10302
3711,"40.65342,-73.88898",11207
3712,"40.84782,-73.90756",10457
3713,"40.773872,-73.98223",10023
3714,"40.589367,-73.98093",11223
3715,"40.786484,-73.97218",10024
3716,"40.669636,-73.96195",11225
3717,"40.70453,-73.817245",11418
3718,"40.67641,-73.98047",11217
3719,"40.776875,-73.94938",10028
3720,"40.755657,-73.94569",11101
3721,"40.906754,-73.90052",10471
3722,"40.865616,-73.86224",10467
3723,"40.625126,-74.145035",10302
3724,"40.669518,-73.89424",11207
3725,"40.7428564,-73.8302733",11367
3726,"40.734193,-73.7835377",11365
3727,"40.6789429,-73.8344619",11417
3728,"40.68645,-73.761185",11412
3729,"40.836178,-73.884254",10460
3730,"40.645298,-74.10466",10301
3731,"40.669548,-73.911674",11212
3732,"40.652954,-74.00215",11232
3733,"40.726604,-73.789116",11366
3734,"40.65626,-73.89109",11207
3735,"40.7387,-73.87095",11373
3736,"40.6148,-73.98766",11204
3737,"40.833786,-73.94037",10032
3738,"40.605915,-73.75108",11691
3739,"40.616913,-73.98187",11204
3740,"40.672497,-73.91686",11233
3741,"40.625454,-74.13524",10302
3742,"40.70772,-73.796326",11432
3743,"40.741585,-73.92281",11104
3744,"40.86675,-73.888885",10458
3745,"40.67312,-73.96072",11238
3746,"40.789684,-73.94815",10029
3747,"40.85971,-73.85736",10469
3748,"40.86789,-73.86729",10467
3749,"40.664265,-73.87248",11208
3750,"40.74209,-73.984985",10010
3751,"40.713474,-73.75923",11423
3752,"40.70645,-74.0056",10038
3753,"40.86946,-73.87987",10467
3754,"40.823845,-73.896866",10459
3755,"40.878475,-73.90363",10463
3756,"40.62851,-74.12464",10310
3757,"40.602886,-73.96274",11223
3758,"40.62171,-74.08417",10304
3759,"40.68685,-73.978004",11217
3760,"40.849934,-73.93517",10033
3761,"40.73755,-74.00649",10014
3762,"40.687782,-73.91907",11221
3763,"40.6865,-73.98787",11201
3764,"40.705868,-73.787346",11433
3765,"40.712555,-73.89711",11379
3766,"40.679073,-73.92527",11233
3767,"40.746845,-73.89144",11377
3768,"40.757874,-73.788506",11358
3769,"40.68372,-73.92016",11233
3770,"40.642014,-73.9313",11203
3771,"40.759163,-73.988396",10036
3772,"40.81099,-73.914856",10454
3773,"40.803562,-73.969124",10025
3774,"40.60455,-73.9691",11223
3775,"40.8266,-73.93547",10039
3776,"40.786366,-73.97598",10024
3777,"40.6266,-73.98271",11204
3778,"40.83468,-73.944435",10032
3779,"40.86313,-73.90895",10468
3780,"40.68298,-73.90668",11207
3781,"40.6003,-73.75837",11691
3782,"40.7200909,-73.7826919",11432
3783,"40.77226,-73.92591",11102
3784,"40.61739,-73.99194",11204
3785,"40.69304,-73.924446",11221
3786,"40.707893,-73.78675",11433
3787,"40.600838,-73.98125",11223
3788,"40.627472,-74.14401",10302
3789,"40.689133,-73.951324",11205
3790,"40.703857,-73.91851",11237
3791,"40.636765,-74.13283",10302
3792,"40.81067,-73.926506",10454
3793,"40.746113,-73.73576",11364
3794,"40.741214,-73.8427593",11355
3795,"40.84519,-73.9112",10453
3796,"40.5953,-74.1619",10314
3797,"40.745293,-73.9985",10011
3798,"40.75458,-73.99915",10001
3799,"40.64207,-73.93037",11203
3800,"40.75585,-73.88259",11370
3801,"40.756405,-73.85349",11368
3802,"40.849686,-73.86393",10462
3803,"40.641247,-73.99337",11219
3804,"40.769993,-73.915825",11103
3805,"40.60686,-74.1158",10314
3806,"40.77496,-73.9589",10075
3807,"40.89689,-73.86079",10466
3808,"40.764084,-73.83336",11354
3809,"40.80499,-73.92017",10454
3810,"40.78655,-73.95466",10128
3811,"40.60032,-73.9429",11229
3812,"40.595642,-73.99676",11214
3813,"40.851044,-73.91488",10453
3814,"40.82364,-73.87994",10473
3815,"40.660027,-73.96061",11225
3816,"40.702995,-73.91107",11385
3817,"40.68443,-73.99491",11231
3818,"40.58566,-73.94107",11235
3819,"40.72621,-73.920525",11378
3820,"40.711166,-73.9489",11211
3821,"40.866154,-73.86155",10467
3822,"40.509674,-74.247475",10307
3823,"40.657413,-73.983",11215
3824,"40.616833,-74.003334",11228
3825,"40.753326,-73.98055",10017
3826,"40.749306,-73.86141",11368
3827,"40.76318,-73.876335",11369
3828,"40.822533,-73.88509",10459
3829,"40.624653,-73.96618",11230
3830,"40.598816,-73.93676",11229
3831,"40.761147,-73.97952",10019
3832,"40.6094,-74.09011",10304
3833,"40.685276,-73.77241",11434
3834,"40.678417,-74.00294",11231
3835,"40.666573,-73.78632",11434
3836,"40.743008,-73.77758",11365
3837,"40.78318,-73.94362",10029
3838,"40.862614,-73.890114",10458
3839,"40.84482,-73.837",10461
3840,"40.755444,-73.776375",11361
3841,"40.856056,-73.83293",10461
3842,"40.832012,-73.85621",10472
3843,"40.70313,-73.816795",11418
3844,"40.83863,-73.93348",10032
3845,"40.892235,-73.88481",10471
3846,"40.872322,-73.90659",10468
3847,"40.748203,-73.84962",11368
3848,"40.715427,-73.72918",11429
3849,"40.72839,-73.83302",11367
3850,"40.694843,-73.95248",11205
3851,"40.826523,-73.93116",10451
3852,"40.69775,-73.81393",11435
3853,"40.77306,-73.824684",11354
3854,"40.5839,-73.93874",11235
3855,"40.743137,-73.915855",11377
3856,"40.624104,-73.9177",11234
3857,"40.757877,-73.85952",11368
3858,"40.76975,-73.96061",10021
3859,"40.835873,-73.8699",10472
3860,"40.57281,-73.99916",11224
3861,"40.63145,-73.887085",11236
3862,"40.714333,-73.92946",11237
3863,"40.62387,-74.07922",10304
3864,"40.8305,-73.861626",10472
3865,"40.728657,-73.863266",11374
3866,"40.7624116,-73.9544246",10065
3867,"40.8115047,-73.9347991",10037
3868,"40.8532485,-73.8352807",10461
3869,"40.5846437,-73.9601534",11235
3870,"40.5955332,-73.9988553",11214
3871,"40.6356257,-74.0170629",11220
3872,"40.6977532,-73.8139159",11435
3873,"40.6670627,-73.7391857",11422
3874,"40.74091,-73.7266443",11426
3875,"40.6664134,-73.7881226",11434
3876,"40.6653987,-73.8295113",11420
3877,"40.7161366,-73.8184852",11435
3878,"40.7353396,-73.916885",11377
3879,"40.7422007,-73.8409528",11355
3880,"40.7451526,-73.7343116",11362
3881,"40.725176,-73.8373787",11375
3882,"40.7634913,-73.8607772",11369
3883,"40.6662948,-73.7989819",11436
3884,"40.8240873,-73.8743351",10472
3885,"40.6670397,-73.7681947",11434
3886,"40.7382624,-73.7989383",11365
3887,"40.7382134,-73.8010654",11365
3888,"40.7585505,-73.8296366",11355
3889,"40.6706674,-73.8010245",11436
3890,"40.7399029,-73.9728449",10016
3891,"40.7483506,-73.967859",10017
3892,"40.657078,-73.88917",11207
3893,"40.726852,-73.93413",11222
3894,"40.714462,-73.98166",10002
3895,"40.754208,-73.812225",11355
3896,"40.620865,-73.935",11234
3897,"40.684082,-73.90864",11207
3898,"40.812744,-73.937645",10037
3899,"40.75196,-73.85456",11368
3900,"40.61292,-74.13077",10314
3901,"40.65097,-73.97698",11218
3902,"40.660328,-73.88656",11207
3903,"40.80332,-73.97263",10025
3904,"40.823635,-73.93095",10451
3905,"40.748966,-73.75817",11364
3906,"40.736668,-73.997345",10011
3907,"40.74849,-73.728516",11426
3908,"40.8685,-73.82158",10475
3909,"40.652786,-73.91997",11236
3910,"40.879814,-73.86149",10467
3911,"40.745266,-73.98266",10016
3912,"40.790184,-73.97691",10024
3913,"40.649082,-73.96399",11226
3914,"40.779804,-73.98448",10023
3915,"40.7658,-73.80797",11354
3916,"40.782627,-73.97499",10024
3917,"40.68416,-73.96907",11238
3918,"40.73027,-73.953476",11222
3919,"40.706852,-74.00501",10038
3920,"40.799984,-73.944855",10029
3921,"40.63188,-73.9954",11219
3922,"40.839092,-73.85005",10462
3923,"40.730038,-73.99107",10003
3924,"40.727192,-73.89328",11378
3925,"40.78419,-73.84582",11356
3926,"40.622955,-73.93723",11210
3927,"40.733242,-73.98113",10009
3928,"40.74214,-74.00821",10014
3929,"40.73058,-74.00169",10012
3930,"40.81053,-73.96207",10027
3931,"40.766083,-73.907715",11103
3932,"40.662945,-73.95379",11225
3933,"40.679485,-73.94682",11216
3934,"40.73594,-73.85887",11368
3935,"40.725986,-74.0091",10013
3936,"40.657608,-73.94232",11203
3937,"40.82451,-73.89786",10459
3938,"40.749374,-73.86752",11368
3939,"40.69908,-73.758255",11412
3940,"40.726864,-73.97991",10009
3941,"40.665474,-73.86752",11208
3942,"40.66049,-73.962814",11215
3943,"40.642097,-74.00987",11220
3944,"40.833088,-73.91904",10452
3945,"40.706707,-74.002335",10038
3946,"40.684624,-73.93838",11221
3947,"40.689804,-73.97794",11217
3948,"40.616425,-74.1664",10314
3949,"40.76713,-73.99373",10019
3950,"40.72721,-73.99528",10012
3951,"40.682346,-73.73329",11413
3952,"40.686264,-73.9567",11238
3953,"40.77247,-73.91959",11102
3954,"40.738045,-73.996346",10011
3955,"40.8178,-73.9456",10030
3956,"40.66169,-73.96143",11225
3957,"40.687527,-73.97173",11205
3958,"40.801914,-73.95348",10026
3959,"40.759254,-73.93091",11106
3960,"40.75667,-73.828804",11355
3961,"40.822933,-73.93813",10039
3962,"40.626335,-73.97924",11204
3963,"40.699455,-73.9397",11206
3964,"40.63312,-74.13676",10302
3965,"40.76146,-73.96834",10022
3966,"40.665745,-73.89816",11207
3967,"40.828346,-73.94906",10031
3968,"40.68884,-73.8219",11419
3969,"40.71263,-73.82429",11415
3970,"40.81934,-73.93012",10451
3971,"40.74518,-73.982735",10016
3972,"40.668358,-73.95592",11225
3973,"40.7599,-73.98043",10019
3974,"40.759514,-73.93215",11106
3975,"40.83623,-73.90741",10456
3976,"40.748333,-73.98256",10016
3977,"40.81328,-73.958496",10027
3978,"40.66452,-73.887",11207
3979,"40.706223,-74.007774",10005
3980,"40.766605,-73.91611",11103
3981,"40.70382,-73.909035",11385
3982,"40.711357,-73.94701",11211
3983,"40.688454,-73.93015",11221
3984,"40.804623,-73.93726",10035
3985,"40.658875,-73.94753",11203
3986,"40.576508,-73.97061",11224
3987,"40.80574,-73.942764",10027
3988,"40.68013,-73.944916",11216
3989,"40.664276,-73.95099",11225
3990,"40.693127,-73.96867",11205
3991,"40.7452,-73.778046",11365
3992,"40.702255,-73.92008",11237
3993,"40.59455,-73.997574",11214
3994,"40.729984,-73.98666",10003
3995,"40.809776,-73.92241",10454
3996,"40.580414,-73.9856",11224
3997,"40.692123,-73.93174",11221
3998,"40.695183,-73.92967",11221
3999,"40.698013,-73.92752",11221
4000,"40.738754,-74.0055",10014
4001,"40.779922,-73.98068",10023
4002,"40.75251,-73.86727",11368
4003,"40.702675,-73.93396",11206
4004,"40.80545,-73.965775",10025
4005,"40.798576,-73.97316",10025
4006,"40.857708,-73.9043",10453
4007,"40.81552,-73.918625",10455
4008,"40.660736,-73.92504",11212
4009,"40.68721,-73.91805",11221
4010,"40.69577,-73.74746",11412
4011,"40.696785,-73.95659",11205
4012,"40.71406,-73.95292",11211
4013,"40.837063,-73.886826",10460
4014,"40.693783,-73.987206",11201
4015,"40.78461,-73.96984",10024
4016,"40.663834,-73.99452",11232
4017,"40.745724,-73.97813",10016
4018,"40.828,-73.84701",10472
4019,"40.652752,-73.88629",11207
4020,"40.685196,-73.97829",11217
4021,"40.828335,-73.916794",10456
4022,"40.75022,-73.979065",10016
4023,"40.693874,-73.91777",11221
4024,"40.68631,-73.97445",11217
4025,"40.79191,-73.94151",10029
4026,"40.643425,-73.94588",11226
4027,"40.6997,-73.94425",11206
4028,"40.697327,-73.82961",11418
4029,"40.863712,-73.84342",10469
4030,"40.851673,-73.933846",10033
4031,"40.696217,-73.933876",11221
4032,"40.653503,-73.976234",11218
4033,"40.73684,-73.99778",10011
4034,"40.76698,-73.9169",11103
4035,"40.68695,-73.97693",11217
